Date,^GSPC,^TNX
1996-07-11,645.6699829101562,6.886000156402588
1996-07-12,646.1900024414062,6.834000110626221
1996-07-15,629.7999877929688,6.873000144958496
1996-07-16,628.3699951171875,6.808000087738037
1996-07-17,634.0700073242188,6.821000099182129
1996-07-18,643.5599975585938,6.709000110626221
1996-07-19,638.72998046875,6.7729997634887695
1996-07-22,633.77001953125,6.824999809265137
1996-07-23,626.8699951171875,6.795000076293945
1996-07-24,626.6500244140625,6.863999843597412
1996-07-25,631.1699829101562,6.85099983215332
1996-07-26,635.9000244140625,6.836999893188477
1996-07-29,630.9099731445312,6.915999889373779
1996-07-30,635.260009765625,6.872000217437744
1996-07-31,639.9500122070312,6.789999961853027
1996-08-01,650.02001953125,6.625999927520752
1996-08-02,662.489990234375,6.49399995803833
1996-08-05,660.22998046875,6.511000156402588
1996-08-06,662.3800048828125,6.5320000648498535
1996-08-07,664.1599731445312,6.539999961853027
1996-08-08,662.5900268554688,6.557000160217285
1996-08-09,662.0999755859375,6.488999843597412
1996-08-12,665.77001953125,6.47599983215332
1996-08-13,660.2000122070312,6.565000057220459
1996-08-14,662.0499877929688,6.565000057220459
1996-08-15,662.280029296875,6.607999801635742
1996-08-16,665.2100219726562,6.543000221252441
1996-08-19,666.5800170898438,6.572999954223633
1996-08-20,665.6900024414062,6.572999954223633
1996-08-21,665.0700073242188,6.603000164031982
1996-08-22,670.6799926757812,6.611000061035156
1996-08-23,667.030029296875,6.701000213623047
1996-08-26,663.8800048828125,6.791999816894531
1996-08-27,666.4000244140625,6.765999794006348
1996-08-28,664.8099975585938,6.7829999923706055
1996-08-29,657.4000244140625,6.848999977111816
1996-08-30,651.989990234375,6.935999870300293
1996-09-03,654.719970703125,6.892000198364258
1996-09-04,655.6099853515625,6.927000045776367
1996-09-05,649.4400024414062,6.9629998207092285
1996-09-06,655.6799926757812,6.922999858856201
1996-09-09,663.760009765625,6.882999897003174
1996-09-10,663.8099975585938,6.918000221252441
1996-09-11,667.280029296875,6.922999858856201
1996-09-12,671.1500244140625,6.861000061035156
1996-09-13,680.5399780273438,6.7210001945495605
1996-09-16,683.97998046875,6.708000183105469
1996-09-17,682.9400024414062,6.790999889373779
1996-09-18,681.469970703125,6.813000202178955
1996-09-19,683.0,6.8429999351501465
1996-09-20,687.030029296875,6.826000213623047
1996-09-23,686.47998046875,6.808000087738037
1996-09-24,685.6099853515625,6.742000102996826
1996-09-25,685.8300170898438,6.685999870300293
